2024-04-08 10:01:10.523715 connection.mysql_connection [INFO] =================================================
2024-04-08 10:04:04.198505 root [DEBUG] ['4.00E+0', 'kgCO₂e']
2024-04-08 10:04:04.341415 root [DEBUG] 5.00E+0 kgCO₂e
2024-04-08 10:04:04.342282 root [DEBUG] ['5.00E+0', 'kgCO₂e']
2024-04-08 10:04:04.499655 root [DEBUG] 7.50E+0 kgCO₂e
2024-04-08 10:04:04.501513 root [DEBUG] ['7.50E+0', 'kgCO₂e']
2024-04-08 10:04:04.647177 root [DEBUG] 1.60E-1 kgCO₂e
2024-04-08 10:04:04.649269 root [DEBUG] ['1.60E-1', 'kgCO₂e']
2024-04-08 10:04:04.791802 root [DEBUG] 1.10E-1 kgCO₂e
2024-04-08 10:04:04.793642 root [DEBUG] ['1.10E-1', 'kgCO₂e']
2024-04-08 10:04:04.946651 root [DEBUG] 1.30E-1 kgCO₂e
2024-04-08 10:04:04.949814 root [DEBUG] ['1.30E-1', 'kgCO₂e']
2024-04-08 10:04:05.110071 root [DEBUG] 1.60E-1 kgCO₂e
2024-04-08 10:04:05.150849 root [DEBUG] ['1.60E-1', 'kgCO₂e']
2024-04-08 10:04:05.305866 root [DEBUG] 9.50E-2 kgCO₂e
2024-04-08 10:04:05.307824 root [DEBUG] ['9.50E-2', 'kgCO₂e']
2024-04-08 10:04:05.460897 root [DEBUG] 1.10E-1 kgCO₂e
2024-04-08 10:04:05.462185 root [DEBUG] ['1.10E-1', 'kgCO₂e']
2024-04-08 10:04:05.620801 root [DEBUG] 1.30E-1 kgCO₂e
2024-04-08 10:04:05.622013 root [DEBUG] ['1.30E-1', 'kgCO₂e']
2024-04-08 10:04:05.778008 root [DEBUG] 9.00E-2 kgCO₂e
2024-04-08 10:04:05.778851 root [DEBUG] ['9.00E-2', 'kgCO₂e']
2024-04-08 10:04:05.921564 root [DEBUG] 1.00E-1 kgCO₂e
2024-04-08 10:04:05.922916 root [DEBUG] ['1.00E-1', 'kgCO₂e']
2024-04-08 10:04:06.060937 root [DEBUG] 5.00E-2 kgCO₂e
2024-04-08 10:04:06.061864 root [DEBUG] ['5.00E-2', 'kgCO₂e']
2024-04-08 10:04:06.220344 root [DEBUG] 3.85E-1 kgCO₂e
2024-04-08 10:04:06.221227 root [DEBUG] ['3.85E-1', 'kgCO₂e']
2024-04-08 10:04:06.439969 root [DEBUG] 6.48E-1 kgCO₂e
2024-04-08 10:04:06.442378 root [DEBUG] ['6.48E-1', 'kgCO₂e']
2024-04-08 10:04:06.648182 root [DEBUG] 1.62E+0 kgCO₂e
2024-04-08 10:04:06.649198 root [DEBUG] ['1.62E+0', 'kgCO₂e']
2024-04-08 10:04:06.802066 root [DEBUG] 9.35E-1 kgCO₂e
2024-04-08 10:04:06.803168 root [DEBUG] ['9.35E-1', 'kgCO₂e']
2024-04-08 10:04:06.949720 root [DEBUG] 6.48E+0 kgCO₂e
2024-04-08 10:04:06.951459 root [DEBUG] ['6.48E+0', 'kgCO₂e']
2024-04-08 10:04:07.106055 root [DEBUG] 5.31E+2 g CO2e
2024-04-08 10:04:07.108018 root [DEBUG] ['5.31E+2', 'g', 'CO2e']
2024-04-08 10:04:07.264338 root [DEBUG] 2.29E+0 kgCO₂e
2024-04-08 10:04:07.266038 root [DEBUG] ['2.29E+0', 'kgCO₂e']
2024-04-08 10:04:07.425214 root [DEBUG] 9.98E-3 kgCO₂e
2024-04-08 10:04:07.426373 root [DEBUG] ['9.98E-3', 'kgCO₂e']
2024-04-08 10:04:07.576132 root [DEBUG] 3.95E-3 kgCO₂e
2024-04-08 10:04:07.577115 root [DEBUG] ['3.95E-3', 'kgCO₂e']
2024-04-08 10:04:07.727963 root [DEBUG] 7.48E+0 kgCO₂e
2024-04-08 10:04:07.729267 root [DEBUG] ['7.48E+0', 'kgCO₂e']
2024-04-08 10:04:07.896172 root [DEBUG] 2.10E-1 kgCO₂e
2024-04-08 10:04:07.897292 root [DEBUG] ['2.10E-1', 'kgCO₂e']
2024-04-08 10:04:08.060425 root [DEBUG] 1.29E+0 kgCO₂e
2024-04-08 10:04:08.061742 root [DEBUG] ['1.29E+0', 'kgCO₂e']
2024-04-08 10:04:08.209999 root [DEBUG] 2.10E-1 kgCO₂e
2024-04-08 10:04:08.211577 root [DEBUG] ['2.10E-1', 'kgCO₂e']
2024-04-08 10:04:08.357707 root [DEBUG] 5.14E+0 kgCO₂e
2024-04-08 10:04:08.359515 root [DEBUG] ['5.14E+0', 'kgCO₂e']
2024-04-08 10:04:08.544891 root [DEBUG] 3.20E-1 kgCO₂e
2024-04-08 10:04:08.545714 root [DEBUG] ['3.20E-1', 'kgCO₂e']
2024-04-08 10:04:09.083666 root [DEBUG] 7.64E+0 kgCO₂e
2024-04-08 10:04:09.086250 root [DEBUG] ['7.64E+0', 'kgCO₂e']
2024-04-08 10:04:09.571798 root [DEBUG] 3.30E-1 kgCO₂e
2024-04-08 10:04:09.572648 root [DEBUG] ['3.30E-1', 'kgCO₂e']
2024-04-08 10:04:10.027619 root [DEBUG] 2.20E-1 kgCO₂e
2024-04-08 10:04:10.028765 root [DEBUG] ['2.20E-1', 'kgCO₂e']
2024-04-08 10:04:10.718911 root [DEBUG] 1.33E+0 kgCO₂e
2024-04-08 10:04:10.719781 root [DEBUG] ['1.33E+0', 'kgCO₂e']
2024-04-08 10:04:10.892670 root [DEBUG] 2.20E-1 kgCO₂e
2024-04-08 10:04:10.893478 root [DEBUG] ['2.20E-1', 'kgCO₂e']
2024-04-08 10:04:11.081058 root [DEBUG] 5.30E+0 kgCO₂e
2024-04-08 10:04:11.081931 root [DEBUG] ['5.30E+0', 'kgCO₂e']
2024-04-08 10:04:11.220174 root [DEBUG] 3.30E-1 kgCO₂e
2024-04-08 10:04:11.221014 root [DEBUG] ['3.30E-1', 'kgCO₂e']
2024-04-08 10:04:11.392222 root [DEBUG] 7.88E+0 kgCO₂e
2024-04-08 10:04:11.392975 root [DEBUG] ['7.88E+0', 'kgCO₂e']
2024-04-08 10:04:11.535408 root [DEBUG] 4.00E-1 kgCO₂e
2024-04-08 10:04:11.537256 root [DEBUG] ['4.00E-1', 'kgCO₂e']
2024-04-08 10:04:11.684704 root [DEBUG] 9.48E+0 kgCO₂e
2024-04-08 10:04:11.685908 root [DEBUG] ['9.48E+0', 'kgCO₂e']
2024-04-08 10:04:11.874403 root [DEBUG] 8.10E+1 kgCO₂e
2024-04-08 10:04:11.875611 root [DEBUG] ['8.10E+1', 'kgCO₂e']
2024-04-08 10:04:12.307200 root [DEBUG] 1.80E+0 kgCO₂e
2024-04-08 10:04:12.308389 root [DEBUG] ['1.80E+0', 'kgCO₂e']
2024-04-08 10:04:12.556004 root [DEBUG] 5.71E-2 kgCO₂e
2024-04-08 10:04:12.556907 root [DEBUG] ['5.71E-2', 'kgCO₂e']
2024-04-08 10:04:12.734199 root [DEBUG] 1.15E-1 kgCO₂e
2024-04-08 10:04:12.735305 root [DEBUG] ['1.15E-1', 'kgCO₂e']
2024-04-08 10:04:12.928793 root [DEBUG] 1.15E-1 kgCO₂e
2024-04-08 10:04:12.929665 root [DEBUG] ['1.15E-1', 'kgCO₂e']
2024-04-08 10:04:13.099339 root [DEBUG] 5.19E+0 kgCO₂e
2024-04-08 10:04:13.101118 root [DEBUG] ['5.19E+0', 'kgCO₂e']
2024-04-08 10:04:13.262943 root [DEBUG] 7.80E+1 kgCO₂e
2024-04-08 10:04:13.264618 root [DEBUG] ['7.80E+1', 'kgCO₂e']
2024-04-08 10:04:13.425858 root [DEBUG] 9.48E+1 kgCO₂e
2024-04-08 10:04:13.426737 root [DEBUG] ['9.48E+1', 'kgCO₂e']
2024-04-08 10:04:13.612313 root [DEBUG] 1.80E+0 kgCO₂e
2024-04-08 10:04:13.613316 root [DEBUG] ['1.80E+0', 'kgCO₂e']
2024-04-08 10:04:13.942940 root [DEBUG] 2.16E+0 kgCO₂e
2024-04-08 10:04:13.943877 root [DEBUG] ['2.16E+0', 'kgCO₂e']
2024-04-08 10:04:14.203785 root [DEBUG] 1.91E+0 kgCO₂e
2024-04-08 10:04:14.204999 root [DEBUG] ['1.91E+0', 'kgCO₂e']
2024-04-08 10:04:14.414175 root [DEBUG] 2.32E+0 kgCO₂e
2024-04-08 10:04:14.415040 root [DEBUG] ['2.32E+0', 'kgCO₂e']
2024-04-08 10:04:14.557153 root [DEBUG] 3.00E-1 kgCO₂e
2024-04-08 10:04:14.558311 root [DEBUG] ['3.00E-1', 'kgCO₂e']
2024-04-08 10:04:14.700669 root [DEBUG] 3.22E+0 kgCO₂e
2024-04-08 10:04:14.701737 root [DEBUG] ['3.22E+0', 'kgCO₂e']
2024-04-08 10:04:14.853734 root [DEBUG] 9.30E-1 kgCO₂e
2024-04-08 10:04:14.855513 root [DEBUG] ['9.30E-1', 'kgCO₂e']
2024-04-08 10:04:14.997954 root [DEBUG] 6.18E+0 kgCO₂e
2024-04-08 10:04:14.999187 root [DEBUG] ['6.18E+0', 'kgCO₂e']
2024-04-08 10:04:15.200027 root [DEBUG] 1.70E+0 kgCO₂e
2024-04-08 10:04:15.200810 root [DEBUG] ['1.70E+0', 'kgCO₂e']
2024-04-08 10:04:15.381089 root [DEBUG] 3.87E+0 kgCO₂e
2024-04-08 10:04:15.382165 root [DEBUG] ['3.87E+0', 'kgCO₂e']
2024-04-08 10:04:15.530105 root [DEBUG] 4.40E-1 kgCO₂e
2024-04-08 10:04:15.531725 root [DEBUG] ['4.40E-1', 'kgCO₂e']
2024-04-08 10:04:15.684754 root [DEBUG] 1.90E+0 kgCO₂e
2024-04-08 10:04:15.686133 root [DEBUG] ['1.90E+0', 'kgCO₂e']
2024-04-08 10:04:15.828669 root [DEBUG] 3.87E+0 kgCO₂e
2024-04-08 10:04:15.829925 root [DEBUG] ['3.87E+0', 'kgCO₂e']
2024-04-08 10:04:15.980555 root [DEBUG] 2.87E+1 kgCO₂e
2024-04-08 10:04:15.981884 root [DEBUG] ['2.87E+1', 'kgCO₂e']
2024-04-08 10:04:16.139270 root [DEBUG] 2.49E+0 kgCO₂e
2024-04-08 10:04:16.140603 root [DEBUG] ['2.49E+0', 'kgCO₂e']
2024-04-08 10:04:16.284263 root [DEBUG] 2.43E+0 kgCO₂e
2024-04-08 10:04:16.285219 root [DEBUG] ['2.43E+0', 'kgCO₂e']
2024-04-08 10:04:16.429742 root [DEBUG] 2.59E+0 kgCO₂e
2024-04-08 10:04:16.430987 root [DEBUG] ['2.59E+0', 'kgCO₂e']
2024-04-08 10:04:16.579267 root [DEBUG] 2.37E+0 kgCO₂e
2024-04-08 10:04:16.580335 root [DEBUG] ['2.37E+0', 'kgCO₂e']
2024-04-08 10:04:16.734942 root [DEBUG] 2.58E+0 kgCO₂e
2024-04-08 10:04:16.736275 root [DEBUG] ['2.58E+0', 'kgCO₂e']
2024-04-08 10:04:16.889302 root [DEBUG] 1.38E+0 kgCO₂e
2024-04-08 10:04:16.890163 root [DEBUG] ['1.38E+0', 'kgCO₂e']
2024-04-08 10:04:17.040615 root [DEBUG] 2.54E+0 kgCO₂e
2024-04-08 10:04:17.041445 root [DEBUG] ['2.54E+0', 'kgCO₂e']
2024-04-08 10:04:17.183263 root [DEBUG] 1.38E+0 kgCO₂e
2024-04-08 10:04:17.184468 root [DEBUG] ['1.38E+0', 'kgCO₂e']
2024-04-08 10:04:17.334902 root [DEBUG] 2.53E+0 kgCO₂e
2024-04-08 10:04:17.336240 root [DEBUG] ['2.53E+0', 'kgCO₂e']
2024-04-08 10:04:17.490906 root [DEBUG] 1.82E+0 kgCO₂e
2024-04-08 10:04:17.492754 root [DEBUG] ['1.82E+0', 'kgCO₂e']
2024-04-08 10:04:17.655214 root [DEBUG] 1.81E+0 KgCO2e
2024-04-08 10:04:17.656895 root [DEBUG] ['1.81E+0', 'KgCO2e']
2024-04-08 10:04:17.843057 root [DEBUG] 2.89E+0 KgCO2e
2024-04-08 10:04:17.844275 root [DEBUG] ['2.89E+0', 'KgCO2e']
2024-04-08 10:04:18.074974 root [DEBUG] 1.97E+0 kgCO₂e
2024-04-08 10:04:18.075761 root [DEBUG] ['1.97E+0', 'kgCO₂e']
2024-04-08 10:04:18.282148 root [DEBUG] 2.72E+0 kgCO₂e
2024-04-08 10:04:18.283313 root [DEBUG] ['2.72E+0', 'kgCO₂e']
2024-04-08 10:04:18.510862 root [DEBUG] 2.01E+0 kgCO₂e
2024-04-08 10:04:18.511817 root [DEBUG] ['2.01E+0', 'kgCO₂e']
2024-04-08 10:04:18.678384 root [DEBUG] 3.37E+0 kgCO₂e
2024-04-08 10:04:18.679631 root [DEBUG] ['3.37E+0', 'kgCO₂e']
2024-04-08 10:04:18.833173 root [DEBUG] 4.17E+0 kgCO₂e
2024-04-08 10:04:18.834547 root [DEBUG] ['4.17E+0', 'kgCO₂e']
2024-04-08 10:04:18.979176 root [DEBUG] 3.74E+0 kgCO₂e
2024-04-08 10:04:18.980627 root [DEBUG] ['3.74E+0', 'kgCO₂e']
2024-04-08 10:04:19.128472 root [DEBUG] 4.76E+0 kgCO₂e
2024-04-08 10:04:19.130176 root [DEBUG] ['4.76E+0', 'kgCO₂e']
2024-04-08 10:04:19.279481 root [DEBUG] 3.18E+0 kgCO₂e
2024-04-08 10:04:19.281286 root [DEBUG] ['3.18E+0', 'kgCO₂e']
2024-04-08 10:04:19.434606 root [DEBUG] 3.61E+0 kgCO₂e
2024-04-08 10:04:19.436078 root [DEBUG] ['3.61E+0', 'kgCO₂e']
2024-04-08 10:04:19.601371 root [DEBUG] 1.33E+0 kgCO₂e
2024-04-08 10:04:19.602628 root [DEBUG] ['1.33E+0', 'kgCO₂e']
2024-04-08 10:04:19.749953 root [DEBUG] 1.12E+0 kgCO₂e
2024-04-08 10:04:19.751102 root [DEBUG] ['1.12E+0', 'kgCO₂e']
2024-04-08 10:04:19.897969 root [DEBUG] 6.50E-1 kgCO₂e
2024-04-08 10:04:19.899818 root [DEBUG] ['6.50E-1', 'kgCO₂e']
2024-04-08 10:04:20.107338 root [DEBUG] 4.00E+0 kgCO₂e
2024-04-08 10:04:20.108350 root [DEBUG] ['4.00E+0', 'kgCO₂e']
2024-04-08 10:04:20.305474 root [DEBUG] 7.50E-1 kgCO₂e
2024-04-08 10:04:20.306253 root [DEBUG] ['7.50E-1', 'kgCO₂e']
2024-04-08 10:04:20.447789 root [DEBUG] 3.45E+0 kgCO₂e
2024-04-08 10:04:20.448723 root [DEBUG] ['3.45E+0', 'kgCO₂e']
2024-04-08 10:04:20.616530 root [DEBUG] 3.48E+0 kgCO₂e
2024-04-08 10:04:20.619368 root [DEBUG] ['3.48E+0', 'kgCO₂e']
2024-04-08 10:04:20.796819 root [DEBUG] 6.70E-1 kgCO₂e
2024-04-08 10:04:20.797683 root [DEBUG] ['6.70E-1', 'kgCO₂e']
2024-04-08 10:04:20.999171 root [DEBUG] 3.02E+0 kgCO₂e
2024-04-08 10:04:21.000084 root [DEBUG] ['3.02E+0', 'kgCO₂e']
2024-04-08 10:04:21.141608 root [DEBUG] 3.10E+0 kgCO₂e
2024-04-08 10:04:21.143109 root [DEBUG] ['3.10E+0', 'kgCO₂e']
2024-04-08 10:04:21.289892 root [DEBUG] 2.61E+0 kgCO₂e
2024-04-08 10:04:21.291177 root [DEBUG] ['2.61E+0', 'kgCO₂e']
2024-04-08 10:04:21.442515 root [DEBUG] 2.26E+0 kgCO₂e
2024-04-08 10:04:21.445548 root [DEBUG] ['2.26E+0', 'kgCO₂e']
2024-04-08 10:04:21.607432 root [DEBUG] 3.02E+0 kgCO₂e
2024-04-08 10:04:21.610335 root [DEBUG] ['3.02E+0', 'kgCO₂e']
2024-04-08 10:04:21.762003 root [DEBUG] 4.10E-1 kgCO₂e
2024-04-08 10:04:21.764650 root [DEBUG] ['4.10E-1', 'kgCO₂e']
2024-04-08 10:04:21.917003 root [DEBUG] 8.90E-1 kgCO₂e
2024-04-08 10:04:21.918074 root [DEBUG] ['8.90E-1', 'kgCO₂e']
2024-04-08 10:04:22.062994 root [DEBUG] 3.06E+0 kgCO₂e
2024-04-08 10:04:22.064585 root [DEBUG] ['3.06E+0', 'kgCO₂e']
2024-04-08 10:04:22.214883 root [DEBUG] 3.37E+0 kgCO₂e
2024-04-08 10:04:22.215997 root [DEBUG] ['3.37E+0', 'kgCO₂e']
2024-04-08 10:04:22.368015 root [DEBUG] 3.41E+0 kgCO₂e
2024-04-08 10:04:22.369965 root [DEBUG] ['3.41E+0', 'kgCO₂e']
2024-04-08 10:04:22.515002 root [DEBUG] 1.75E+0 kgCO₂e
2024-04-08 10:04:22.516343 root [DEBUG] ['1.75E+0', 'kgCO₂e']
2024-04-08 10:04:22.667373 root [DEBUG] 1.39E+0 kgCO₂e
2024-04-08 10:04:22.669272 root [DEBUG] ['1.39E+0', 'kgCO₂e']
2024-04-08 10:04:22.843201 root [DEBUG] 1.47E+0 kgCO₂e
2024-04-08 10:04:22.844640 root [DEBUG] ['1.47E+0', 'kgCO₂e']
2024-04-08 10:04:22.988782 root [DEBUG] 2.28E+0 kgCO₂e
2024-04-08 10:04:22.990221 root [DEBUG] ['2.28E+0', 'kgCO₂e']
2024-04-08 10:04:23.139340 root [DEBUG] 1.37E+0 kgCO₂e
2024-04-08 10:04:23.140473 root [DEBUG] ['1.37E+0', 'kgCO₂e']
2024-04-08 10:04:23.293475 root [DEBUG] 1.82E+0 kgCO₂e
2024-04-08 10:04:23.295428 root [DEBUG] ['1.82E+0', 'kgCO₂e']
2024-04-08 10:04:23.440931 root [DEBUG] 2.58E+0 kgCO₂e
2024-04-08 10:04:23.442229 root [DEBUG] ['2.58E+0', 'kgCO₂e']
2024-04-08 10:04:23.585806 root [DEBUG] 2.05E+0 kgCO₂e
2024-04-08 10:04:23.587077 root [DEBUG] ['2.05E+0', 'kgCO₂e']
2024-04-08 10:04:23.756940 root [DEBUG] 1.62E+0 kgCO₂e
2024-04-08 10:04:23.758254 root [DEBUG] ['1.62E+0', 'kgCO₂e']
2024-04-08 10:04:23.901013 root [DEBUG] 3.00E-1 kgCO₂e
2024-04-08 10:04:23.901959 root [DEBUG] ['3.00E-1', 'kgCO₂e']
2024-04-08 10:04:24.044192 root [DEBUG] 2.90E-1 kgCO₂e
2024-04-08 10:04:24.045541 root [DEBUG] ['2.90E-1', 'kgCO₂e']
2024-04-08 10:04:24.216339 root [DEBUG] 5.35E-3 kgCO₂e
2024-04-08 10:04:24.218319 root [DEBUG] ['5.35E-3', 'kgCO₂e']
2024-04-08 10:04:24.374772 root [DEBUG] 3.34E-2 kgCO₂e
2024-04-08 10:04:24.376990 root [DEBUG] ['3.34E-2', 'kgCO₂e']
2024-04-08 10:04:24.537340 root [DEBUG] 3.54E-2 kgCO₂e
2024-04-08 10:04:24.538847 root [DEBUG] ['3.54E-2', 'kgCO₂e']
2024-04-08 10:04:24.689555 root [DEBUG] 1.98E-2 kgCO₂e
2024-04-08 10:04:24.691206 root [DEBUG] ['1.98E-2', 'kgCO₂e']
2024-04-08 10:04:24.840793 root [DEBUG] 3.70E-1 kgCO₂e
2024-04-08 10:04:24.842777 root [DEBUG] ['3.70E-1', 'kgCO₂e']
2024-04-08 10:04:25.022694 root [DEBUG] 3.20E-1 kgCO₂e
2024-04-08 10:04:25.025006 root [DEBUG] ['3.20E-1', 'kgCO₂e']
2024-04-08 10:04:25.189350 root [DEBUG] 5.04E+1 kgCO₂e
2024-04-08 10:04:25.192578 root [DEBUG] ['5.04E+1', 'kgCO₂e']
2024-04-08 10:04:25.360446 root [DEBUG] 5.47E+1 kgCO₂e
2024-04-08 10:04:25.362413 root [DEBUG] ['5.47E+1', 'kgCO₂e']
2024-04-08 10:04:25.521462 root [DEBUG] 4.82E+1 kgCO₂e
2024-04-08 10:04:25.524466 root [DEBUG] ['4.82E+1', 'kgCO₂e']
2024-04-08 10:04:25.685770 root [DEBUG] 5.25E+1 kgCO₂e
2024-04-08 10:04:25.687638 root [DEBUG] ['5.25E+1', 'kgCO₂e']
2024-04-08 10:04:25.842856 root [DEBUG] 5.13E+2 kgCO₂e
2024-04-08 10:04:25.845403 root [DEBUG] ['5.13E+2', 'kgCO₂e']
2024-04-08 10:04:26.002010 root [DEBUG] 5.17E+2 kgCO₂e
2024-04-08 10:04:26.005359 root [DEBUG] ['5.17E+2', 'kgCO₂e']
2024-04-08 10:04:26.169539 root [DEBUG] 2.30E+1 kgCO₂e
2024-04-08 10:04:26.172474 root [DEBUG] ['2.30E+1', 'kgCO₂e']
2024-04-08 10:04:26.325946 root [DEBUG] 3.14E+2 kgCO₂e
2024-04-08 10:04:26.328412 root [DEBUG] ['3.14E+2', 'kgCO₂e']
2024-04-08 10:04:26.482179 root [DEBUG] 3.18E+2 kgCO₂e
2024-04-08 10:04:26.484815 root [DEBUG] ['3.18E+2', 'kgCO₂e']
2024-04-08 10:04:26.634859 root [DEBUG] 1.59E+1 kgCO₂e
2024-04-08 10:04:26.638360 root [DEBUG] ['1.59E+1', 'kgCO₂e']
2024-04-08 10:04:26.791032 root [DEBUG] 4.72E+0 kgCO₂e
2024-04-08 10:04:26.792692 root [DEBUG] ['4.72E+0', 'kgCO₂e']
2024-04-08 10:04:26.947382 root [DEBUG] 5.30E-1 kgCO₂e
2024-04-08 10:04:26.950858 root [DEBUG] ['5.30E-1', 'kgCO₂e']
2024-04-08 10:04:27.105576 root [DEBUG] 2.05E-3 kgCO₂e
2024-04-08 10:04:27.107870 root [DEBUG] ['2.05E-3', 'kgCO₂e']
2024-04-08 10:04:27.261316 root [DEBUG] 8.24E+0 kgCO₂e
2024-04-08 10:04:27.264561 root [DEBUG] ['8.24E+0', 'kgCO₂e']
2024-04-08 10:04:27.423001 root [DEBUG] 9.65E-2 kgCO₂e
2024-04-08 10:04:27.424473 root [DEBUG] ['9.65E-2', 'kgCO₂e']
2024-04-08 10:04:27.578376 root [DEBUG] 6.00E-2 kgCO₂e
2024-04-08 10:04:27.579747 root [DEBUG] ['6.00E-2', 'kgCO₂e']
2024-04-08 10:04:27.759043 root [DEBUG] 1.58E+0 kgCO₂e
2024-04-08 10:04:27.760860 root [DEBUG] ['1.58E+0', 'kgCO₂e']
2024-04-08 10:04:27.943978 root [DEBUG] 1.69E+0 kgCO₂e
2024-04-08 10:04:27.946559 root [DEBUG] ['1.69E+0', 'kgCO₂e']
2024-04-08 10:04:28.110260 root [DEBUG] 8.95E-1 kgCO₂e
2024-04-08 10:04:28.112157 root [DEBUG] ['8.95E-1', 'kgCO₂e']
2024-04-08 10:04:28.259649 root [DEBUG] 3.07E+0 kgCO₂e
2024-04-08 10:04:28.261506 root [DEBUG] ['3.07E+0', 'kgCO₂e']
2024-04-08 10:04:28.411778 root [DEBUG] 3.87E+0 kgCO₂e
2024-04-08 10:04:28.414209 root [DEBUG] ['3.87E+0', 'kgCO₂e']
2024-04-08 10:04:28.570218 root [DEBUG] 4.45E+0 kgCO₂e
2024-04-08 10:04:28.572072 root [DEBUG] ['4.45E+0', 'kgCO₂e']
2024-04-08 10:04:28.719080 root [DEBUG] 2.77E+1 kgCO₂e
2024-04-08 10:04:28.721239 root [DEBUG] ['2.77E+1', 'kgCO₂e']
2024-04-08 10:04:28.892166 root [DEBUG] 3.04E+1 kgCO₂e
2024-04-08 10:04:28.894188 root [DEBUG] ['3.04E+1', 'kgCO₂e']
2024-04-08 10:04:29.054915 root [DEBUG] 3.07E+0 kgCO₂e
2024-04-08 10:04:29.056712 root [DEBUG] ['3.07E+0', 'kgCO₂e']
2024-04-08 10:04:29.216787 root [DEBUG] 4.42E+0 kgCO₂e
2024-04-08 10:04:29.218842 root [DEBUG] ['4.42E+0', 'kgCO₂e']
2024-04-08 10:04:29.387370 root [DEBUG] 2.75E+1 kgCO₂e
2024-04-08 10:04:29.390356 root [DEBUG] ['2.75E+1', 'kgCO₂e']
2024-04-08 10:04:29.544638 root [DEBUG] 3.05E+1 kgCO₂e
2024-04-08 10:04:29.546320 root [DEBUG] ['3.05E+1', 'kgCO₂e']
2024-04-08 10:04:29.702941 root [DEBUG] 6.60E-1 kgCO₂e
2024-04-08 10:04:29.704818 root [DEBUG] ['6.60E-1', 'kgCO₂e']
2024-04-08 10:04:29.861141 root [DEBUG] 4.02E+0 kgCO₂e
2024-04-08 10:04:29.862989 root [DEBUG] ['4.02E+0', 'kgCO₂e']
2024-04-08 10:04:30.026639 root [DEBUG] 7.60E-1 kgCO₂e
2024-04-08 10:04:30.027740 root [DEBUG] ['7.60E-1', 'kgCO₂e']
2024-04-08 10:04:30.189939 root [DEBUG] 3.46E+0 kgCO₂e
2024-04-08 10:04:30.191223 root [DEBUG] ['3.46E+0', 'kgCO₂e']
2024-04-08 10:04:30.338130 root [DEBUG] 3.49E+0 kgCO₂e
2024-04-08 10:04:30.340180 root [DEBUG] ['3.49E+0', 'kgCO₂e']
2024-04-08 10:04:30.491903 root [DEBUG] 6.90E-1 kgCO₂e
2024-04-08 10:04:30.493403 root [DEBUG] ['6.90E-1', 'kgCO₂e']
2024-04-08 10:04:30.640338 root [DEBUG] 3.03E+0 kgCO₂e
2024-04-08 10:04:30.642082 root [DEBUG] ['3.03E+0', 'kgCO₂e']
2024-04-08 10:04:30.787654 root [DEBUG] 3.12E+0 kgCO₂e
2024-04-08 10:04:30.789593 root [DEBUG] ['3.12E+0', 'kgCO₂e']
2024-04-08 10:04:30.936369 root [DEBUG] 2.59E+0 kgCO₂e
2024-04-08 10:04:30.938385 root [DEBUG] ['2.59E+0', 'kgCO₂e']
2024-04-08 10:04:31.082093 root [DEBUG] 2.34E+0 kgCO₂e
2024-04-08 10:04:31.085312 root [DEBUG] ['2.34E+0', 'kgCO₂e']
2024-04-08 10:04:31.235649 root [DEBUG] 2.74E+0 kgCO₂e
2024-04-08 10:04:31.238537 root [DEBUG] ['2.74E+0', 'kgCO₂e']
2024-04-08 10:04:31.392550 root [DEBUG] 2.99E+0 kgCO₂e
2024-04-08 10:04:31.394579 root [DEBUG] ['2.99E+0', 'kgCO₂e']
2024-04-08 10:04:31.556704 root [DEBUG] 3.60E+0 kgCO₂e
2024-04-08 10:04:31.559342 root [DEBUG] ['3.60E+0', 'kgCO₂e']
2024-04-08 10:04:31.720337 root [DEBUG] 3.17E+0 kgCO₂e
2024-04-08 10:04:31.723408 root [DEBUG] ['3.17E+0', 'kgCO₂e']
2024-04-08 10:04:31.875581 root [DEBUG] 8.30E+0 kgCO₂e
2024-04-08 10:04:31.877107 root [DEBUG] ['8.30E+0', 'kgCO₂e']
2024-04-08 10:04:32.034205 root [DEBUG] 8.70E+0 kgCO₂e
2024-04-08 10:04:32.035647 root [DEBUG] ['8.70E+0', 'kgCO₂e']
2024-04-08 10:04:32.187846 root [DEBUG] 2.25E+0 kgCO₂e
2024-04-08 10:04:32.188860 root [DEBUG] ['2.25E+0', 'kgCO₂e']
2024-04-08 10:04:32.338239 root [DEBUG] 1.96E+0 kgCO₂e
2024-04-08 10:04:32.339377 root [DEBUG] ['1.96E+0', 'kgCO₂e']
2024-04-08 10:04:32.488024 root [DEBUG] 3.93E+0 kgCO₂e
2024-04-08 10:04:32.489749 root [DEBUG] ['3.93E+0', 'kgCO₂e']
2024-04-08 10:04:32.646390 root [DEBUG] 1.75E+0 kgCO₂e
2024-04-08 10:04:32.647917 root [DEBUG] ['1.75E+0', 'kgCO₂e']
2024-04-08 10:04:32.796136 root [DEBUG] 1.88E+0 kgCO₂e
2024-04-08 10:04:32.798194 root [DEBUG] ['1.88E+0', 'kgCO₂e']
2024-04-08 10:04:32.944057 root [DEBUG] 1.75E+0 kgCO₂e
2024-04-08 10:04:32.945701 root [DEBUG] ['1.75E+0', 'kgCO₂e']
2024-04-08 10:04:33.095499 root [DEBUG] 1.88E+0 kgCO₂e
