2024-04-16 11:10:43.739983 connection.mysql_connection [INFO] =================================================
2024-04-16 11:10:43.741383 connection.mysql_connection [INFO] our db_config:
2024-04-16 11:10:43.742272 connection.mysql_connection [INFO] host: 20.205.24.18
2024-04-16 11:10:43.743048 connection.mysql_connection [INFO] port: 3306
2024-04-16 11:10:43.743959 connection.mysql_connection [INFO] user: eco
2024-04-16 11:10:43.744856 connection.mysql_connection [INFO] password: ECO4ever
2024-04-16 11:10:43.745780 connection.mysql_connection [INFO] autocommit: True
2024-04-16 11:10:43.746561 connection.mysql_connection [INFO] dictionary mode: False
2024-04-16 11:10:43.748842 connection.mysql_connection [INFO] =================================================
2024-04-16 11:10:45.200758 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00001', 'Orimulsion', 'Gas basis', NULL, NULL, NULL, 'm3', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '1, 55, 109')
2024-04-16 11:10:51.794158 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00052', 'Gas/Diesel oil', 'Liquid Basis', '2.676492', '0.0003612', '2.1672e-05', 'Liter', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '9, 63, 117')
2024-04-16 11:10:51.912890 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00053', 'Gas/Diesel oil', 'Fuel density information Of gases', NULL, NULL, NULL, 'm3', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '9, 63, 117')
2024-04-16 11:10:52.034718 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00054', 'Gas/Diesel oil', 'Liquid Basis', '0.84', '0.84', '0.84', 'liter2', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '9, 63, 117')
2024-04-16 11:10:52.156894 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00055', 'Residual fuel oil', 'Gas basis', NULL, NULL, NULL, 'm3', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '10, 64, 118')
2024-04-16 11:10:52.283221 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00056', 'Residual fuel oil', 'Energy Basis', '77400', '10', '0.6', 'TJ', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '10, 64, 118')
2024-04-16 11:10:52.408455 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00057', 'Residual fuel oil', 'Mass basis', '3126.96', '0.404', '0.02424', 'tonne', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '10, 64, 118')
2024-04-16 11:10:52.542694 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00058', 'Residual fuel oil', 'Liquid Basis', '2.9393423999999997', '0.00037976', '2.2785599999999997e-05', 'Liter', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '10, 64, 118')
2024-04-16 11:10:52.662726 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00059', 'Residual fuel oil', 'Fuel density information Of gases', NULL, NULL, NULL, 'm3', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '10, 64, 118')
2024-04-16 11:10:52.790803 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00060', 'Residual fuel oil', 'Liquid Basis', '0.94', '0.94', '0.94', 'liter2', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '10, 64, 118')
2024-04-16 11:10:52.917405 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00061', 'Liquified Petroleum Gases', 'Gas basis', NULL, NULL, NULL, 'm3', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '11, 65, 119')
2024-04-16 11:10:53.049146 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00062', 'Liquified Petroleum Gases', 'Energy Basis', '63100', '5', '0.1', 'TJ', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '11, 65, 119')
2024-04-16 11:10:53.170207 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00063', 'Liquified Petroleum Gases', 'Mass basis', '2984.63', '0.2365', '0.00473', 'tonne', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '11, 65, 119')
2024-04-16 11:10:53.348592 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00064', 'Liquified Petroleum Gases', 'Liquid Basis', '1.6117002000000002', '0.00012770999999999998', '2.5542e-06', 'Liter', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '11, 65, 119')
2024-04-16 11:10:53.485821 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00065', 'Liquified Petroleum Gases', 'Fuel density information Of gases', NULL, NULL, NULL, 'm3', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '11, 65, 119')
2024-04-16 11:10:53.610279 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00066', 'Liquified Petroleum Gases', 'Liquid Basis', '0.54', '0.54', '0.54', 'liter2', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '11, 65, 119')
2024-04-16 11:10:53.732679 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00067', 'Ethane', 'Gas basis', '3.715711999999999', '0.0003016', '6.032e-06', 'm3', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '12, 66, 120')
2024-04-16 11:10:53.853511 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00068', 'Ethane', 'Energy Basis', '61600', '5', '0.1', 'TJ', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '12, 66, 120')
2024-04-16 11:10:53.969350 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00069', 'Ethane', 'Mass basis', '2858.24', '0.232', '0.00464', 'tonne', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '12, 66, 120')
2024-04-16 11:10:54.088209 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00070', 'Ethane', 'Liquid Basis', NULL, NULL, NULL, 'Liter', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '12, 66, 120')
2024-04-16 11:10:54.210528 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00071', 'Ethane', 'Fuel density information Of gases', '1.3', '1.3', '1.3', 'm3', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '12, 66, 120')
2024-04-16 11:10:54.369239 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00072', 'Ethane', 'Liquid Basis', NULL, NULL, NULL, 'liter2', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '12, 66, 120')
2024-04-16 11:10:54.492855 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00073', 'Naphtha', 'Gas basis', NULL, NULL, NULL, 'm3', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '13, 67, 121')
2024-04-16 11:10:54.617285 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00074', 'Naphtha', 'Energy Basis', '73300', '10', '0.6', 'TJ', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '13, 67, 121')
2024-04-16 11:10:54.736588 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00075', 'Naphtha', 'Mass basis', '3261.85', '0.445', '0.0267', 'tonne', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '13, 67, 121')
2024-04-16 11:10:54.863115 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00076', 'Naphtha', 'Liquid Basis', '2.5116245', '0.00034265', '2.0559e-05', 'Liter', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '13, 67, 121')
2024-04-16 11:10:54.991955 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00077', 'Naphtha', 'Fuel density information Of gases', NULL, NULL, NULL, 'm3', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '13, 67, 121')
2024-04-16 11:10:55.112514 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00078', 'Naphtha', 'Liquid Basis', '0.77', '0.77', '0.77', 'liter2', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '13, 67, 121')
2024-04-16 11:10:55.245212 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00079', 'Bitumen', 'Gas basis', NULL, NULL, NULL, 'm3', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '14, 68, 122')
2024-04-16 11:10:55.369302 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00080', 'Bitumen', 'Energy Basis', '80700', '10', '0.6', 'TJ', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '14, 68, 122')
2024-04-16 11:10:55.494528 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00081', 'Bitumen', 'Mass basis', '3244.14', '0.402', '0.024120000000000003', 'tonne', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '14, 68, 122')
2024-04-16 11:10:55.629021 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00082', 'Bitumen', 'Liquid Basis', NULL, NULL, NULL, 'Liter', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '14, 68, 122')
2024-04-16 11:10:55.749569 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00083', 'Bitumen', 'Fuel density information Of gases', NULL, NULL, NULL, 'm3', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '14, 68, 122')
2024-04-16 11:10:55.873438 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00084', 'Bitumen', 'Liquid Basis', NULL, NULL, NULL, 'liter2', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '14, 68, 122')
2024-04-16 11:10:56.016305 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00085', 'Lubricants', 'Gas basis', NULL, NULL, NULL, 'm3', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '15, 69, 123')
2024-04-16 11:10:56.145156 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00086', 'Lubricants', 'Energy Basis', '73300', '10', '0.6', 'TJ', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '15, 69, 123')
2024-04-16 11:10:56.264220 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00087', 'Lubricants', 'Mass basis', '2946.66', '0.402', '0.024120000000000003', 'tonne', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '15, 69, 123')
2024-04-16 11:10:56.392297 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00088', 'Lubricants', 'Liquid Basis', '2.94666', '0.000402', '2.4120000000000003e-05', 'Liter', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '15, 69, 123')
2024-04-16 11:10:56.513273 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00089', 'Lubricants', 'Fuel density information Of gases', NULL, NULL, NULL, 'm3', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '15, 69, 123')
2024-04-16 11:10:56.636688 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00090', 'Lubricants', 'Liquid Basis', '1', '1', '1', 'liter2', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '15, 69, 123')
2024-04-16 11:10:56.758221 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00091', 'Petroleum coke', 'Gas basis', NULL, NULL, NULL, 'm3', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '16, 70, 124')
2024-04-16 11:10:56.883209 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00092', 'Petroleum coke', 'Energy Basis', '97500', '10', '0.6', 'TJ', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '16, 70, 124')
2024-04-16 11:10:57.000221 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00093', 'Petroleum coke', 'Mass basis', '3168.75', '0.325', '0.0195', 'tonne', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '16, 70, 124')
2024-04-16 11:10:57.119521 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00094', 'Petroleum coke', 'Liquid Basis', NULL, NULL, NULL, 'Liter', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '16, 70, 124')
2024-04-16 11:10:57.240592 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00095', 'Petroleum coke', 'Fuel density information Of gases', NULL, NULL, NULL, 'm3', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '16, 70, 124')
2024-04-16 11:10:57.360439 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00096', 'Petroleum coke', 'Liquid Basis', NULL, NULL, NULL, 'liter2', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '16, 70, 124')
2024-04-16 11:10:57.484141 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00097', 'Refinery feedstocks', 'Gas basis', NULL, NULL, NULL, 'm3', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '17, 71, 125')
2024-04-16 11:10:57.608365 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00098', 'Refinery feedstocks', 'Energy Basis', '73300', '10', '0.6', 'TJ', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '17, 71, 125')
2024-04-16 11:10:57.738341 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00099', 'Refinery feedstocks', 'Mass basis', '3151.9', '0.43', '0.0258', 'tonne', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '17, 71, 125')
2024-04-16 11:10:57.858483 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00100', 'Refinery feedstocks', 'Liquid Basis', NULL, NULL, NULL, 'Liter', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '17, 71, 125')
2024-04-16 11:10:57.984806 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00101', 'Refinery feedstocks', 'Fuel density information Of gases', NULL, NULL, NULL, 'm3', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '17, 71, 125')
2024-04-16 11:10:58.112367 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00102', 'Refinery feedstocks', 'Liquid Basis', NULL, NULL, NULL, 'liter2', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '17, 71, 125')
2024-04-16 11:10:58.249051 root [DEBUG] REPLACE INTO mgmtCarbon.EF2(EFId, name, type, CO2, CH4, N2O, unit, year, urlName, sheetName, CO2Unit, CH4Unit, N2OUnit, sourceId, everTable, everId) VALUES ('GHG00103', 'Refinery gas', 'Gas basis', NULL, NULL, NULL, 'm3', 2017, 'GHG EF from Cross-Sector Tools', 'Sheet Name : Stationary combustion', 'kgCO₂', 'kgCH₄', 'kgN₂O', 4, 'GHG_rawData', '18, 72, 126')
